#Time	sumSignal	LR_Signal	TB_Signal 
0.000000	0.100000	0.000000	0.000000	0.000000	0.000000
0.300300	0.100000	0.075402	1.497231	0.150375	0.000006
0.600601	0.100000	0.150375	1.692478	0.297330	0.000011
0.900901	0.100000	0.224491	0.875798	0.437523	0.000017
1.201201	0.100000	0.297330	0.244526	0.567766	0.000023
1.501502	0.100000	0.368475	0.190283	0.685097	0.000028
1.801802	0.100000	0.437523	0.161366	0.786848	0.000034
2.102102	0.105103	0.504080	-0.092580	0.870704	0.000040
2.402402	0.120117	0.567766	-0.207144	0.934759	0.000045
2.702703	0.135131	0.628220	-0.182128	0.977555	0.000051
3.003003	0.150145	0.685097	-0.607576	0.998120	0.000057
3.303303	0.165158	0.738074	-1.484281	0.995986	0.000062
3.603604	0.180170	0.786848	-1.723661	0.971202	0.000068
3.903904	0.195183	0.831142	-0.563248	0.924330	0.000074
4.204204	0.210195	0.870704	1.122227	0.856438	0.000079
4.504505	0.225206	0.905308	1.788788	0.769068	0.000085
4.804805	0.240217	0.934759	1.171387	0.664208	0.000091
5.105105	0.255228	0.958887	0.375087	0.544243	0.000096
5.405405	0.270237	0.977555	0.172320	0.411901	0.000102
5.705706	0.285247	0.990658	0.200556	0.270192	0.000108
6.006006	0.300255	0.998120	-0.005660	0.122338	0.000113
6.306306	0.315263	0.999900	-0.203152	-0.028299	0.000119
6.606607	0.330270	0.995986	-0.171228	-0.178292	0.000125
6.906907	0.345277	0.986402	-0.396557	-0.324230	0.000130
7.207207	0.360282	0.971202	-1.208268	-0.462794	0.000136
7.507508	0.375287	0.950472	-1.791167	-0.590834	0.000142
7.807808	0.390291	0.924330	-1.066282	-0.705437	0.000147
8.108108	0.405294	0.892926	0.630591	-0.803997	0.000153
8.408408	0.420297	0.856438	1.740756	-0.884273	0.000158
8.708709	0.435298	0.815073	1.452511	-0.944438	0.000164
9.009009	0.450298	0.769068	0.577621	-0.983126	0.000170
9.309309	0.465297	0.718684	0.178398	-0.999455	0.000175
9.609610	0.480296	0.664208	0.208099	-0.993055	0.000181
9.909910	0.495293	0.605951	0.082392	-0.964070	0.000187
10.210210	0.510289	0.544243	-0.168027	-0.913161	0.000192
10.510511	0.525284	0.479437	-0.187613	-0.841485	0.000198
10.810811	0.540277	0.411901	-0.256899	-0.750672	0.000204
11.111111	0.555270	0.342020	-0.912014	-0.642788	0.000209
11.411411	0.570261	0.270192	-1.711444	-0.520285	0.000215
11.711712	0.585251	0.196825	-1.458023	-0.385950	0.000221
12.012012	0.600240	0.122338	0.071680	-0.242837	0.000226
12.312312	0.615227	0.047154	1.534089	-0.094202	0.000232
12.612613	0.630213	-0.028299	1.671749	0.056575	0.000238
12.912913	0.645197	-0.103590	0.840025	0.206066	0.000243
13.213213	0.660180	-0.178292	0.233235	0.350870	0.000249
13.513514	0.675162	-0.251978	0.192929	0.487695	0.000255
13.813814	0.690142	-0.324230	0.154229	0.613429	0.000260
14.114114	0.705120	-0.394636	-0.102478	0.725212	0.000266
14.414414	0.720097	-0.462794	-0.205850	0.820503	0.000272
14.714715	0.735072	-0.528318	-0.186672	0.897133	0.000277
15.015015	0.750046	-0.590834	-0.638446	0.953362	0.000283
15.315315	0.765018	-0.649986	-1.514986	0.987909	0.000289
15.615616	0.779988	-0.705437	-1.704054	0.999989	0.000294
15.915916	0.794956	-0.756872	-0.494952	0.989327	0.000300
16.216216	0.809923	-0.803997	1.176327	0.956167	0.000306
16.516517	0.824887	-0.846545	1.784130	0.901261	0.000311
16.816817	0.839850	-0.884273	1.134287	0.825859	0.000317
17.117117	0.854811	-0.916966	0.354763	0.731675	0.000323
17.417417	0.869770	-0.944438	0.173788	0.620852	0.000328
17.717718	0.884728	-0.966534	0.197450	0.495909	0.000334
18.018018	0.899683	-0.983126	-0.016961	0.359689	0.000340
18.318318	0.914636	-0.994120	-0.205248	0.215288	0.000345
18.618619	0.929587	-0.999455	-0.170563	0.065991	0.000351
18.918919	0.944536	-0.999099	-0.419162	-0.084806	0.000357
19.219219	0.959483	-0.993055	-1.244839	-0.233675	0.000362
19.519520	0.974427	-0.981356	-1.791221	-0.377229	0.000368
19.819820	0.989370	-0.964070	-1.008576	-0.512205	0.000374
20.120120	1.004310	-0.941296	0.696869	-0.635532	0.000379
20.420420	1.019248	-0.913161	1.755344	-0.744406	0.000385
20.720721	1.034184	-0.879828	1.419772	-0.836351	0.000391
21.021021	1.049117	-0.841485	0.548623	-0.909275	0.000396
21.321321	1.064048	-0.798352	0.175439	-0.961521	0.000402
21.621622	1.078976	-0.750672	0.208686	-0.991900	0.000408
21.921922	1.093903	-0.698719	0.071943	-0.999722	0.000413
22.222222	1.100000	-0.642788	-0.174200	-0.984808	0.000419
22.522523	1.100000	-0.583196	-0.184965	-0.947497	0.000425
22.822823	1.100000	-0.520285	-0.270374	-0.888639	0.000430
23.123123	1.100000	-0.454411	-0.948599	-0.809571	0.000436
23.423423	1.100000	-0.385950	-1.728570	-0.712092	0.000442
23.723724	1.100000	-0.315291	-1.416511	-0.598419	0.000447
24.024024	1.100000	-0.242837	0.143237	-0.471137	0.000453
24.324324	1.100000	-0.169001	1.568558	-0.333140	0.000459
24.624625	1.100000	-0.094202	1.649336	-0.187567	0.000464
24.924925	1.100000	-0.018867	0.804767	-0.037728	0.000470
25.225225	1.100000	0.056575	0.223002	0.112969	0.000475
25.525526	1.100000	0.131695	0.195504	0.261097	0.000481
25.825826	1.100000	0.206066	0.146634	0.403286	0.000487
26.126126	1.100000	0.279263	-0.112055	0.536305	0.000492
26.426426	1.100000	0.350870	-0.204250	0.657126	0.000498
26.726727	1.100000	0.420480	-0.192073	0.763004	0.000504
27.027027	1.100000	0.487695	-0.670184	0.851529	0.000509
27.327327	1.100000	0.552134	-1.544534	0.920689	0.000515
27.627628	1.100000	0.613429	-1.681935	0.968911	0.000521
27.927928	1.100000	0.671231	-0.425818	0.995098	0.000526
28.228228	1.100000	0.725212	1.228502	0.998654	0.000532
28.528529	1.100000	0.775064	1.777243	0.979499	0.000538
28.828829	1.100000	0.820503	1.097059	0.938069	0.000543
29.129129	1.100000	0.861270	0.335590	0.875305	0.000549
29.429429	1.100000	0.897133	0.175580	0.792635	0.000555
29.729730	1.100000	0.927889	0.193830	0.691939	0.000560
30.030030	1.100000	0.953362	-0.028208	0.575507	0.000566
30.330330	1.100000	0.973406	-0.206853	0.445987	0.000572
30.630631	1.100000	0.987909	-0.170378	0.306324	0.000577
30.930931	1.100000	0.996786	-0.442891	0.159695	0.000583
31.231231	1.100000	0.999989	-1.281008	0.009434	0.000589
31.531532	1.100000	0.997498	-1.788908	-0.141041	0.000594
31.831832	1.100000	0.989327	-0.949197	-0.288309	0.000600
32.132132	1.100000	0.975524	0.761973	-0.429020	0.000606
32.432432	1.100000	0.956167	1.767435	-0.559975	0.000611
32.732733	1.100000	0.931365	1.386157	-0.678194	0.000617
33.033033	1.100000	0.901261	0.520618	-0.780990	0.000623
33.333333	1.100000	0.866025	0.173205	-0.866025	0.000628
33.633634	1.100000	0.825859	0.208878	-0.931365	0.000634
33.933934	1.100000	0.780990	0.061267	-0.975524	0.000640
34.234234	1.100000	0.731675	-0.179874	-0.997498	0.000645
34.534535	1.100000	0.678194	-0.182388	-0.996786	0.000651
34.834835	1.100000	0.620852	-0.284969	-0.973406	0.000657
35.135135	1.100000	0.559975	-0.985477	-0.927889	0.000662
35.435435	1.100000	0.495909	-1.743781	-0.861270	0.000668
35.735736	1.100000	0.429020	-1.372744	-0.775064	0.000674
36.036036	1.100000	0.359689	0.214550	-0.671231	0.000679
36.336336	1.100000	0.288309	1.600603	-0.552134	0.000685
36.636637	1.100000	0.215288	1.625322	-0.420480	0.000691
36.936937	1.100000	0.141041	0.770091	-0.279263	0.000696
37.237237	1.100000	0.065991	0.213801	-0.131695	0.000702
37.537538	1.100000	-0.009434	0.197966	0.018867	0.000708
37.837838	1.100000	-0.084806	0.138598	0.169001	0.000713
38.138138	1.100000	-0.159695	-0.121285	0.315291	0.000719
38.438438	1.100000	-0.233675	-0.202378	0.454411	0.000725
38.738739	1.100000	-0.306324	-0.198370	0.583196	0.000730
39.039039	1.100000	-0.377229	-0.702740	0.698719	0.000736
39.339339	1.100000	-0.445987	-1.572833	0.798352	0.000742
39.639640	1.100000	-0.512205	-1.657312	0.879828	0.000747
39.939940	1.100000	-0.575507	-0.355961	0.941296	0.000753
40.240240	1.100000	-0.635532	1.278676	0.981356	0.000759
40.540541	1.100000	-0.691939	1.768183	0.999099	0.000764
40.840841	1.100000	-0.744406	1.059790	0.994120	0.000770
41.141141	1.100000	-0.792635	0.317569	0.966534	0.000775
41.441441	1.100000	-0.836351	0.177645	0.916966	0.000781
41.741742	1.100000	-0.875305	0.189693	0.846545	0.000787
42.042042	1.100000	-0.909275	-0.039365	0.756872	0.000792
42.342342	1.100000	-0.938069	-0.207982	0.649986	0.000798
42.642643	1.100000	-0.961521	-0.170724	0.528318	0.000804
42.942943	1.100000	-0.979499	-0.467725	0.394636	0.000809
43.243243	1.100000	-0.991900	-1.316680	0.251978	0.000815
43.543544	1.100000	-0.998654	-1.784193	0.103590	0.000821
43.843844	1.100000	-0.999722	-0.888239	-0.047154	0.000826
44.144144	1.100000	-0.995098	0.825798	-0.196825	0.000832
44.444444	1.100000	-0.984808	1.777044	-0.342020	0.000838
44.744745	1.100000	-0.968911	1.351761	-0.479437	0.000843
45.045045	1.100000	-0.947497	0.493643	-0.605951	0.000849
45.345345	1.100000	-0.920689	0.171649	-0.718684	0.000855
45.645646	1.100000	-0.888639	0.208651	-0.815073	0.000860
45.945946	1.100000	-0.851529	0.050396	-0.892926	0.000866
46.246246	1.100000	-0.809571	-0.185040	-0.950472	0.000872
46.546547	1.100000	-0.763004	-0.179932	-0.986402	0.000877
46.846847	1.100000	-0.712092	-0.300697	-0.999900	0.000883
47.147147	1.100000	-0.657126	-1.022568	-0.990658	0.000889
47.447447	1.100000	-0.598419	-1.757008	-0.958887	0.000894
47.747748	1.100000	-0.536305	-1.326779	-0.905308	0.000900
